timestamp_utc,city,date,entry_mode,bucket,adjacent_bucket,model_probability,market_price,edge_pct,confidence,size_pct,size_usd,bankroll,sigma,metar_rising,max_so_far,deb_prediction,mu,top1_prob,top2_prob,hours_to_peak,market_slug,market_question,liquidity,volume,reasoning,risk_factors,actual_high,settlement_bucket,trade_won,pnl_usd
2026-04-18T03:14:25.868258+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.33,54.0,high,1.2686567164179097,12.686567164179097,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.783333333333333,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,77066.03127,3968.1497420000005,"Strong golden hour setup with METAR rising monotonically from 28°C to 32°C over past 10 hours, on track for model's 31.5°C peak at 13:00. Current temp already at 32°C matches top bucket, with combined 32-33°C buckets at 87% model probability vs 33% market pricing.","[""tropical_afternoon_showers"", ""warm_bias_expanding""]",,,,
2026-04-18T03:14:25.869180+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.12,51.3,high,6.931818181818182,69.31818181818183,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.7833333333333332,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1781.3386,5663.470536000001,"METAR shows steady warming trend from 22°C to 26°C over past 9 hours with no signs of peak yet. Hourly forecast shows continued rise to 28°C at 17:00, matching model prediction. Combined 28°+27° buckets at 63.3% vs market pricing 28° at only 12% creates massive edge.","[""HZ weather phenomenon may suppress warming efficiency"", ""Sigma at 1.0 suggests some uncertainty""]",,,,
2026-04-18T03:14:25.870030+00:00,Tokyo,2026-04-18,golden_hour,20,21,0.87,0.48,39.0,high,0.0,0.0,1000.0,1.0,True,20.0,20.3,20.3,0.475,0.87,1.7833333333333332,highest-temperature-in-tokyo-on-april-18-2026-19c,Will the highest temperature in Tokyo be 19°C on April 18?,100227.77907,8281.028243000002,"METAR shows strong warming trend from 13°C at midnight to 20°C now (11:51), exactly hitting model's 20.3°C prediction. Peak window is 13:00-14:00, still 1-2h ahead. Combined top-2 buckets (20° + 21°) at 87% model probability vs market pricing ~48%, creating 39% edge.","[""Peak timing uncertainty with bay wind effects"", ""Market liquidity appears limited on some buckets""]",,,,
2026-04-18T03:16:13.337625+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.44,26.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.75,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,55994.84192,4192.325721,"METAR shows strong warming trend from 26°C at dawn to 31°C now, with forecast peak at 32.2°C in 2 hours. Combined 32°/33° buckets have 70% probability vs market pricing of ~44%, creating substantial edge. Temperature rising monotonically toward model prediction.","[""afternoon_convection_risk"", ""tropical_humidity_cooling""]",,,,
2026-04-18T03:16:13.338970+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.34,53.0,high,0.9090909090909078,9.090909090909078,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.75,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,77066.03127,3968.1497420000005,"METAR shows strong monotonic warming (26°→32° over 4 hours, +1.5°C/hour rate). Current 32° matches max_so_far and model's top bucket center. Peak window is 13:00 (3h away) with forecast high 31.5°. Combined top-2 adjacent buckets (32°+33°) at 87% model probability vs 79% market pricing creates massive 53% edge.","[""tropical_afternoon_showers"", ""deviation_expanding_warm_bias""]",,,,
2026-04-18T03:16:13.339936+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.388,0.12,26.8,high,6.931818181818182,69.31818181818183,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.75,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1796.4586,5663.470536000001,"Perfect golden hour setup: METAR shows steady +1°C/hour warming (22→26° over 9 hours), model predicts 28° peak at 17:00 with tight sigma=1.0, and we're 6-7 hours before peak. Current 26° is tracking exactly with hourly forecast.","[""HZ weather phenomenon may suppress heating efficiency"", ""Market liquidity appears limited""]",,,,
2026-04-18T03:18:01.056234+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.716666666666667,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,55994.84192,4192.325721,"METAR shows strong warming trend from 26°C at dawn to 31°C now, with peak forecast at 13:00 just 2 hours away. Model predicts 32.2°C with sigma=1.0, giving 70% combined probability for 32-33° buckets while market prices them at only 45% each.","[""tropical convection risk mentioned in context"", ""short peak window due to humid heat""]",,,,
2026-04-18T03:18:01.057640+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.14,49.3,high,6.511627906976744,65.11627906976744,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.7166666666666668,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1796.4586,5663.470536000001,"METAR shows steady +1°C/hour warming from 22°C to 26°C over 9 hours, model predicts 28°C peak at 17:00 with sigma=1.0. Top-2 adjacent buckets (27°+28°) have 63.3% combined probability but market prices 28° at only 14%, creating massive 49% edge.","[""HZ weather phenomenon may suppress heating efficiency"", ""Airport station 32km away creates settlement risk""]",,,,
2026-04-18T03:19:54.832980+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.7,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.25716,4192.325721,"Strong golden hour setup: METAR shows steady warming from 26°C to 31°C, currently 2 hours before predicted 13:00 peak at 32.2°C. Model has 70% on adjacent buckets 32-33°C with market pricing at only 45% combined.","[""tropical convection risk in afternoon"", ""settlement at airport 45km away""]",,,,
2026-04-18T03:19:54.833547+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.34,53.0,high,0.9090909090909078,9.090909090909078,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.7,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,87076.77051,3968.1497420000005,METAR shows strong rising trend (+4°C in 4 hours: 28→32°C) with monotonic warming toward 13:00 peak. Model predicts 87% for 32-33°C buckets while market prices only 34% for 32°C bucket. Current temp at 32°C matches model target zone.,"[""tropical afternoon rain risk"", ""model shows only +1.5\u00b0C more upside to 31.5\u00b0C forecast""]",,,,
2026-04-18T03:19:54.833883+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.18,45.3,high,5.609756097560975,56.09756097560975,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.6833333333333336,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1790.6661,5663.470536000001,"Strong golden hour setup with METAR rising monotonically (+3°C in 5 hours), model sigma tight at 1.0, and hourly forecast showing continued warming to 28°C peak at 17:00. Market severely underpricing at 18% vs combined top-2 model probability of 63.3%.","[""HZ weather phenomena may suppress heating efficiency"", ""Strong warm bias of +2.1\u00b0C could indicate model overconfidence""]",,,,
2026-04-18T03:22:02.587476+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.6666666666666665,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.25716,4192.325721,"Temperature is rising steadily from 26°C at dawn to 31°C now, with forecast peak at 32.2°C in 2 hours. Model gives 70% combined probability for 32-33°C buckets vs market pricing of 45% each. METAR sequence shows consistent warming trajectory.","[""Afternoon convection could cap temperatures"", ""Settlement based on airport station 45km away""]",,,,
2026-04-18T03:22:02.589049+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.79,8.0,medium,0.0,0.0,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.65,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,87076.77051,3968.1497420000005,"METAR shows strong warming trend from 26°C to 32°C over 10 hours, with current temp at 32°C matching the top bucket exactly. Model predicts peak at 31.5°C in 3 hours with sigma=1.0, creating 87% combined probability for adjacent 32°-33° buckets. Current market pricing appears at ~79% for this range.","[""tropical afternoon convection risk"", ""temperature already at bucket boundary"", ""high CAPE indicates thunderstorm potential""]",,,,
2026-04-18T03:22:02.589991+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.18,45.3,high,5.609756097560975,56.09756097560975,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.65,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1790.6661,5663.470536000001,"Perfect golden hour setup: METAR shows steady +1°C/hour warming (22→26°C), sigma tight at 1.0, model predicts 28°C peak at 17:00 with top-2 buckets at 63.3% combined probability. Market severely underpricing at 18% vs model's 38.8% for 28° bucket.","[""HZ weather phenomena may suppress warming efficiency"", ""Model deviation shows +2.1\u00b0C warm bias""]",,,,
2026-04-18T03:24:11.737205+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.6166666666666667,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.27916,4192.325721,"Perfect golden hour setup: METAR shows steady warming from 26°C to 31°C over past 8 hours, model predicts 32.2°C peak at 13:00 (2h away), sigma tight at 1.0. Combined 32°+33° buckets at 70% vs market pricing both at 45% total gives massive 25% edge.","[""tropical convection risk"", ""short peak window in humid conditions""]",,,,
2026-04-18T03:24:11.738642+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.34,53.0,high,0.9090909090909078,9.090909090909078,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.6166666666666667,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,87075.72274,3969.2097420000005,Strong golden hour setup: METAR shows consistent warming from 26°C at 06:00 to 32°C at 10:00 (+1°C/hour trend). Current temp at 32°C already hits the model's top bucket with 3 hours until 13:00 peak. Combined 32°+33° buckets have 87% probability vs market pricing them at ~79% total.,"[""tropical afternoon rain risk mentioned in warning"", ""high CAPE (1570) suggests convective potential""]",,,,
2026-04-18T03:24:11.739575+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.17,46.3,high,5.843373493975903,58.433734939759034,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.6166666666666667,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1790.6661,5663.470536000001,"Strong golden hour signal with METAR rising monotonically from 22°C to 26°C over past 9 hours at +1°C/hour rate. Model predicts 28°C peak at 17:00 with sigma=1.0, and combined top-2 adjacent buckets (27-28°C) offer 63.3% probability vs market pricing 28° at only 17%. Peak window still 6-7 hours away with clear warming trend continuing.","[""HZ weather phenomena may suppress warming efficiency"", ""Settlement at airport 32km away introduces location risk""]",,,,
2026-04-18T03:24:11.740399+00:00,Tokyo,2026-04-18,golden_hour,20,21,0.87,0.47,40.0,high,0.0,0.0,1000.0,1.0,True,20.0,20.3,20.3,0.475,0.87,1.6166666666666667,highest-temperature-in-tokyo-on-april-18-2026-19c,Will the highest temperature in Tokyo be 19°C on April 18?,108601.77104,8291.318243000003,"METAR shows strong warming trend from 13°C to 20°C over past 12 hours with current temp at 20°C matching model prediction of 20.3°C. Peak window is 13:00-14:00, just 1-2 hours away, and hourly forecast shows max at 14:00. Combined top-2 adjacent buckets (20° + 21°) have 87% probability vs market pricing them at ~47%.","[""Peak may have already occurred at current 20\u00b0C"", ""Bay wind effects could create temperature volatility""]",,,,
2026-04-18T03:26:14.015284+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.5833333333333335,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.27916,4192.325721,"METAR shows strong warming trend from 26°C at sunrise to 31°C now, with forecast peak at 32.2°C in 2 hours. Model has 70% combined probability on adjacent 32-33° buckets while market prices them at 45% each.","[""tropical convection risk in afternoon"", ""settlement uses airport station 45km away""]",,,,
2026-04-18T03:26:14.016142+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.35,52.0,high,0.538461538461539,5.3846153846153895,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.5833333333333335,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,87075.72274,3969.2097420000005,"Strong golden hour setup with METAR rising monotonically from 26°C to 32°C over 6 hours, currently at max_so_far. Model shows tight sigma (1.0) with combined 87% probability on adjacent 32-33°C buckets. Peak window is 13:00 (3 hours away) with hourly forecast showing continued warming to 31.5°C.","[""tropical afternoon showers"", ""high CAPE indicating convective suppression risk""]",,,,
2026-04-18T03:26:14.016748+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.18,45.3,high,5.609756097560975,56.09756097560975,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.5833333333333335,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1790.6661,5663.470536000001,"Strong golden hour setup: METAR shows consistent warming from 22°C to 26°C with monotonic rise. Model predicts 28°C peak with tight sigma (1.0). Combined top-2 adjacent buckets (27-28°C) at 63.3% vs market pricing 28° at only 18%. Peak window is 16:00-18:00, still 6-8 hours away.","[""HZ weather phenomena may suppress warming efficiency"", ""Settlement based on Wunderground which is 32km away at airport""]",,,,
2026-04-18T03:28:43.918772+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.45,25.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.55,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.27916,4192.325721,"Strong golden hour setup: METAR shows clear warming trend from 26°C at sunrise to 31°C now, with hourly forecast predicting peak of 32.2°C at 13:00. Combined top-2 adjacent buckets (32°C + 33°C) have 70% model probability vs 45% market price, giving 25% edge. Current temp at 31°C is within 1.5° of predicted peak bucket.","[""tropical afternoon convection risk"", ""short peak window in humid climate""]",,,,
2026-04-18T03:28:43.920248+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.18,45.3,high,5.609756097560975,56.09756097560975,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.5333333333333332,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1782.1611,5663.470536000001,"Strong golden hour setup: METAR shows steady warming (+1°C/hour from 25→26°), model predicts 28°C peak at 17:00 with sigma=1.0, and combined top-2 buckets (27-28°) have 63.3% probability vs market pricing 28° at only 18%. Hourly forecast confirms continued warming trajectory toward 28°C peak.","[""HZ weather phenomena may suppress warming efficiency"", ""6-7 hours until predicted peak allows time for model drift""]",,,,
2026-04-18T03:30:30.064328+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.46,24.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.5166666666666666,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.27916,4192.325721,"Perfect golden hour setup: METAR shows steady warming from 26°C to 31°C over 8 hours, current temp 31°C with forecast peak at 32.2°C at 13:00. Model gives 70% combined probability for 32-33°C buckets while market prices them at only 46%. Strong warming trend continues with 2 hours until predicted peak.","[""afternoon convection risk"", ""tropical humidity effects"", ""short peak window""]",,,,
2026-04-18T03:30:30.065940+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.18,45.3,high,5.609756097560975,56.09756097560975,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.5166666666666666,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1782.1611,5663.470536000001,"Strong golden hour signal: METAR shows steady warming from 22°C to 26°C with peak window 6-7 hours away. Model predicts 28°C with sigma=1.0, and hourly forecast shows steady climb to 28°C at 17:00. Market severely underpricing at 18% vs 63.3% combined top-2 probability.","[""HZ weather phenomena may suppress warming efficiency"", ""Settlement based on Wunderground which may differ from METAR""]",,,,
2026-04-18T03:30:30.067222+00:00,Tokyo,2026-04-18,golden_hour,20,21,0.87,0.09,78.0,high,7.527472527472528,75.27472527472528,1000.0,1.0,True,20.0,20.3,20.3,0.475,0.87,1.5166666666666666,highest-temperature-in-tokyo-on-april-18-2026-19c,Will the highest temperature in Tokyo be 19°C on April 18?,108423.04532,8311.598243000004,"METAR shows strong warming trend from 13°C at midnight to 20°C now (+7°C rise), with steady +1-2°C/hour warming since 09:00. Model predicts 20.3°C peak in next 2-3 hours, putting us in golden hour. Combined 20°+21° buckets have 87% probability while market severely underprices at 9% for 20° bucket.","[""Bay wind effects could cause late-day temperature shifts"", ""Peak timing uncertainty in urban heat island""]",,,,
2026-04-18T03:32:23.666857+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.46,24.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.4833333333333334,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63327.27918,4192.325721,"Strong golden hour setup: METAR shows steady warming from 26°C at dawn to 31°C now, exactly tracking the hourly forecast. Peak predicted at 13:00 (2h away) at 32.2°C with tight sigma (1.0). Combined top-2 adjacent buckets (32° + 33°) give 70% coverage vs market pricing 32° at only 46%.","[""afternoon convection risk in tropical environment"", ""settlement based on airport station 45km away""]",,,,
2026-04-18T03:32:23.667925+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.4833333333333334,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1748.18392,5663.470536000001,"Strong golden hour setup: METAR shows consistent +1°C/hour warming (22°→26° over 4 hours), model predicts 28° peak at 17:00 with sigma=1.0, and market severely underpricing 28° bucket at 19% vs 38.8% model probability. Adjacent 27° bucket also offers value at implied 26% vs 24.5% model.","[""HZ weather phenomenon may suppress warming efficiency"", ""Peak still 6-7 hours away creates execution risk""]",,,,
2026-04-18T03:34:07.583831+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.46,24.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.45,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63327.27918,4192.325721,"Strong golden hour setup with METAR showing steady warming from 26°C at 6:00 to 31°C at 11:00. Model predicts peak at 32.2°C at 13:00, and combined 32°C + 33°C buckets give 70% coverage vs market pricing at ~46%.","[""tropical_convection_risk"", ""short_peak_window""]",,,,
2026-04-18T03:34:07.584484+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.35,52.0,high,0.538461538461539,5.3846153846153895,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.45,highest-temperature-in-jakarta-on-april-18-2026-30c,Will the highest temperature in Jakarta be 30°C on April 18?,87073.91337,3970.0097420000006,"METAR shows strong rising trend (26°→32° over 4h, +1.5°C/hr). Current 32° is already in the 32° bucket, with model predicting peak at 31.5°. Top-2 adjacent buckets (32° and 33°) have 87% combined probability but market pricing only 35% on 32°.","[""tropical afternoon storms could suppress temps"", ""already at current max with only 3h to predicted peak""]",,,,
2026-04-18T03:34:07.584870+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.4500000000000002,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1748.18392,5663.470536000001,"Perfect golden hour setup: METAR rising monotonically from 22°C to 26°C, sigma tight at 1.0, model forecasts peak at 28°C in 6-7 hours. Top-2 adjacent buckets (27-28°C) have 63.3% combined probability vs market pricing 28° at only 19%. Strong warming trend continues.","[""HZ weather phenomena may suppress heating efficiency"", ""Settlement based on airport station 32km away""]",,,,
2026-04-18T03:35:49.403700+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.42,28.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.4333333333333336,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.2791,4192.325721,"Strong golden hour setup with METAR rising steadily from 26°C at dawn to 31°C at 11am, tracking perfectly toward model's 32.2°C peak at 13:00. Combined 32+33 buckets at 70% probability vs market pricing 32° at only 42% offers massive 28% edge.","[""afternoon convection risk in tropical climate"", ""settlement based on airport station 45km away""]",,,,
2026-04-18T03:35:49.405123+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.4166666666666665,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1755.5482,5663.470536000001,"Strong golden hour setup: METAR shows steady warming from 22°C to 26°C over past 9 hours at +0.5°C/hour pace. Hourly forecast projects peak at 28°C around 17:00, matching model's top bucket. Combined top-2 adjacent buckets (27-28°C) at 63.3% vs market pricing 28° at only 19%.","[""HZ weather phenomenon may suppress warming efficiency"", ""Strong warm bias +2.1\u00b0C could push into 29\u00b0 bucket""]",,,,
2026-04-18T03:35:49.406095+00:00,Tokyo,2026-04-18,golden_hour,20,21,0.87,0.13,74.0,high,6.724137931034482,67.24137931034483,1000.0,1.0,True,20.0,20.3,20.3,0.475,0.87,1.4166666666666665,highest-temperature-in-tokyo-on-april-18-2026-19c,Will the highest temperature in Tokyo be 19°C on April 18?,108427.44532,8311.598243000004,METAR shows strong warming from 13°C to 20°C over past 12 hours with current temp at 20°C. Model predicts peak at 20.3°C in 2-3 hours. Combined top-2 adjacent buckets (20° + 21°) have 87% probability but market pricing appears severely undervalued at 13% for 20° bucket.,"[""Bay wind effects could cause temperature volatility"", ""Peak timing uncertainty in urban heat island""]",,,,
2026-04-18T03:37:31.269669+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.42,28.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.4,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.2791,4192.325721,"Strong golden hour setup: current temp 31°C rising steadily from 26°C at dawn, forecast shows peak at 32.2°C in 2 hours at 13:00. Combined top-2 adjacent buckets (32° + 33°) have 70% probability vs market pricing 32° at 42%.","[""tropical afternoon convection risk"", ""short peak window in humid climate""]",,,,
2026-04-18T03:37:31.271174+00:00,Jakarta,2026-04-18,golden_hour,32,33,0.87,0.43,44.0,high,0.0,0.0,1000.0,1.0,True,32,31.5,32.3,0.475,0.87,2.4,highest-temperature-in-jakarta-on-april-18-2026-31c,Will the highest temperature in Jakarta be 31°C on April 18?,67631.82216,4411.098346000002,"Strong golden hour setup with METAR showing steady warming from 26°C to 32°C over past 9 hours, currently at 32°C with peak forecast at 13:00 (3h away). Model predicts 87% chance for 32-33°C buckets combined, while market prices these at only 43% + 45% = 88%, but the specific 32°C bucket offers 47.5% model vs 43% market for 4.5% edge. Current temperature already at 32°C supports the forecast accuracy.","[""tropical_afternoon_storms"", ""wunderground_settlement_uncertainty""]",,,,
2026-04-18T03:37:31.272039+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.4,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1755.5482,5663.470536000001,"Perfect golden hour setup: METAR rising monotonically from 22°C to 26°C, sigma tight at 1.0, and peak window 6-7 hours away. Model forecasts 28°C peak with top-2 adjacent buckets at 63.3% combined probability vs market pricing 28° at only 19%. Strong warming trend continuing.","[""HZ weather phenomenon may suppress warming efficiency"", ""Airport station 32km away creates settlement uncertainty""]",,,,
2026-04-18T03:39:49.634674+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.42,28.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.3666666666666667,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.2791,4192.325721,"Temperature is rising monotonically from 26°C to 31°C over past 8 hours, with model predicting 32.2°C peak at 13:00. Current at 31°C suggests 1-2°C more warming needed, which aligns perfectly with forecast. Combined 32+33 buckets have 70% probability vs market pricing 42% for 32° bucket alone.","[""tropical afternoon convection"", ""short peak window in humid conditions""]",,,,
2026-04-18T03:39:49.635987+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.35,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1755.5482,5663.470536000001,Temperature rising steadily from 22°C to 26°C over 11 hours with model predicting 28°C peak at 17:00. Combined top-2 adjacent buckets (27-28°C) have 63.3% probability vs market pricing 28°C at only 19%. Strong warming trend on track.,"[""HZ weather phenomena may suppress heating efficiency"", ""6-7 hours until predicted peak time""]",,,,
2026-04-18T03:41:34.367666+00:00,Kuala Lumpur,2026-04-18,golden_hour,32,33,0.7,0.42,28.0,high,0.0,0.0,1000.0,1.0,True,31,32.2,32.2,0.398,0.7,2.3333333333333335,highest-temperature-in-kuala-lumpur-on-april-18-2026-29c,Will the highest temperature in Kuala Lumpur be 29°C on April 18?,63332.2791,4192.325721,"METAR sequence shows steady warming from 26°C to 31°C over 8 hours with current temp at 31°C at 11:00. Model predicts 32.2°C peak at 13:00 (2h away), sigma is tight at 1.0. Combined 32°+33° buckets have 70% probability vs market pricing 42%+47%=89%, but individual buckets show huge edge on 32° bucket.","[""tropical convection risk mentioned"", ""settlement uses airport station 45km away""]",,,,
2026-04-18T03:41:34.368511+00:00,Shenzhen,2026-04-18,golden_hour,28,27,0.633,0.19,44.3,high,5.37037037037037,53.7037037037037,1000.0,1.0,True,26,28.0,28.0,0.388,0.633,1.3333333333333335,highest-temperature-in-shenzhen-on-april-18-2026-32c,Will the highest temperature in Shenzhen be 32°C on April 18?,1755.5482,5663.470536000001,"Temperature is rising steadily (22°→26° over 9 hours) with model forecasting peak at 28° in 6-7 hours. Combined 28°+27° bucket probability is 63.3% vs market pricing 28° at only 19%, creating massive 44% edge. Low sigma (1.0) and monotonic warming trend provide high confidence.","[""haze conditions may suppress warming efficiency"", ""settlement uses airport station 32km away""]",,,,
